Transaction,Project,Branch,Manager,Type,Cost,Document type
23-Jul-12,P1084,1060,RGILL,PP,7.42,PO
23-Jul-12,P1084,1060,RGILL,PP,11.13,PO
23-Jul-12,P1084,1060,RGILL,PP,11.13,PO
3-Sep-12,P1084,1060,RGILL,PP,11.13,PO
3-Sep-12,P1084,1060,RGILL,PP,2.78,PO
3-Sep-12,P1084,1060,RGILL,PP,8.35,PO
3-Sep-12,P1084,1060,RGILL,PP,8.35,PO
3-Sep-12,P1084,1060,RGILL,PP,3.71,PO
3-Sep-12,P1084,1060,RGILL,PP,11.13,PO
3-Sep-12,P1084,1060,RGILL,PP,7.42,PO
3-Sep-12,P1084,1060,RGILL,PP,4.64,PO
3-Sep-12,P1084,1060,RGILL,PP,3.71,PO
3-Sep-12,P1084,1060,RGILL,PP,11.13,PO
3-Sep-12,P1084,1060,RGILL,PP,5.56,PO
3-Sep-12,P1084,1060,RGILL,PP,11.13,PO
2-Oct-12,P1084,1060,RGILL,PP,12.98,PO
2-Oct-12,P1084,1060,RGILL,PP,5.56,PO
2-Oct-12,P1084,1060,RGILL,PP,5.56,PO
2-Oct-12,P1084,1060,RGILL,PP,2.78,PO
2-Oct-12,P1084,1060,RGILL,PP,11.13,PO
2-Oct-12,P1084,1060,RGILL,PP,11.13,PO
2-Oct-12,P1084,1060,RGILL,PP,2.78,PO
2-Oct-12,P1084,1060,RGILL,PP,16.69,PO
2-Oct-12,P1084,1060,RGILL,PP,46.36,PO
2-Oct-12,P1084,1060,RGILL,PP,8.35,PO
2-Oct-12,P1084,1060,RGILL,PP,5.56,PO
2-Oct-12,P1084,1060,RGILL,PP,5.56,PO
2-Oct-12,P1084,1060,RGILL,PP,16.69,PO
30-Oct-12,P1084,1060,RGILL,PP,12.27,PO
30-Oct-12,P1084,1060,RGILL,PP,15,PO
30-Oct-12,P1084,1060,RGILL,PP,17.73,PO
30-Oct-12,P1084,1060,RGILL,PP,22.09,PO
13-Nov-12,P1084,1060,RGILL,PP,8.35,PO
13-Nov-12,P1084,1060,RGILL,PP,5.56,PO
13-Nov-12,P1084,1060,RGILL,PP,8.35,PO
13-Nov-12,P1084,1060,RGILL,PP,12.98,PO
13-Nov-12,P1084,1060,RGILL,PP,5.56,PO
13-Nov-12,P1084,1060,RGILL,PP,11.13,PO
13-Nov-12,P1084,1060,RGILL,PP,5.56,PO
27-Nov-12,P1084,1060,RGILL,PP,1.85,PO
27-Nov-12,P1084,1060,RGILL,PP,5.56,PO
27-Nov-12,P1084,1060,RGILL,PP,8.35,PO
27-Nov-12,P1084,1060,RGILL,PP,19.09,PO
27-Nov-12,P1084,1060,RGILL,PP,11.82,PO
27-Nov-12,P1084,1060,RGILL,PP,4.09,PO
27-Nov-12,P1084,1060,RGILL,PP,6.82,PO
4-Mar-13,P1084,1060,RGILL,PP,11.13,PO
4-Mar-13,P1084,1060,RGILL,PP,5.45,PO
4-Mar-13,P1084,1060,RGILL,PP,1.36,PO
4-Mar-13,P1084,1060,RGILL,PP,4.09,PO
4-Mar-13,P1084,1060,RGILL,PP,12.27,PO
4-Mar-13,P1084,1060,RGILL,PP,8.73,PO
4-Mar-13,P1084,1060,RGILL,PP,6.82,PO
7-May-12,P1084,1060,RGILL,JE,191.17,BR
7-May-12,P1084,1060,RGILL,JE,191.17,BR
5-Mar-12,P1084,1060,RGILL,PY,348,TS
5-Mar-12,P1084,1060,RGILL,PY,652.5,TS
5-Mar-12,P1084,1060,RGILL,PY,65.25,TS
5-Mar-12,P1084,1060,RGILL,PY,348,TS
5-Mar-12,P1084,1060,RGILL,PY,522,TS
5-Mar-12,P1084,1060,RGILL,PY,652.5,TS
5-Mar-12,P1084,1060,RGILL,PY,65.25,TS
5-Mar-12,P1084,1060,RGILL,PY,652.5,TS
5-Mar-12,P1084,1060,RGILL,PY,65.25,TS
5-Mar-12,P1084,1060,RGILL,PY,348,TS
5-Mar-12,P1084,1060,RGILL,PY,652.5,TS
5-Mar-12,P1084,1060,RGILL,PY,65.25,TS
5-Mar-12,P1084,1060,RGILL,PY,652.5,TS
5-Mar-12,P1084,1060,RGILL,PY,65.25,TS
5-Mar-12,P1084,1060,RGILL,PY,522,TS
5-Mar-12,P1084,1060,RGILL,PY,130.5,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,304.5,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
6-Jul-12,P1084,1060,RGILL,PY,652.5,TS
6-Jul-12,P1084,1060,RGILL,PY,65.25,TS
6-Jul-12,P1084,1060,RGILL,PY,652.5,TS
6-Jul-12,P1084,1060,RGILL,PY,65.25,TS
6-Jul-12,P1084,1060,RGILL,PY,652.5,TS
6-Jul-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,348,TS
21-Aug-12,P1084,1060,RGILL,PY,348,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,348,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Sep-12,P1084,1060,RGILL,PY,652.5,TS
21-Sep-12,P1084,1060,RGILL,PY,65.25,TS
21-Sep-12,P1084,1060,RGILL,PY,652.5,TS
21-Sep-12,P1084,1060,RGILL,PY,65.25,TS
21-Sep-12,P1084,1060,RGILL,PY,652.5,TS
21-Sep-12,P1084,1060,RGILL,PY,65.25,TS
21-Sep-12,P1084,1060,RGILL,PY,348,TS
21-Sep-12,P1084,1060,RGILL,PY,652.5,TS
21-Sep-12,P1084,1060,RGILL,PY,65.25,TS
7-Dec-12,P1084,1060,RGILL,PY,474,TS
21-Dec-12,P1084,1060,RGILL,PY,652.5,TS
21-Dec-12,P1084,1060,RGILL,PY,65.25,TS
21-Dec-12,P1084,1060,RGILL,PY,652.5,TS
21-Dec-12,P1084,1060,RGILL,PY,65.25,TS
21-Jan-13,P1084,1060,RGILL,PY,696,TS
23-Jan-13,P1084,1060,RGILL,PY,395,TS
5-Mar-12,P1084,1060,RGILL,PY,87,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,87,TS
5-Mar-12,P1084,1060,RGILL,PY,87,TS
5-Mar-12,P1084,1060,RGILL,PY,348,TS
5-Mar-12,P1084,1060,RGILL,PY,130.5,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,261,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,261,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,217.5,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,652.5,TS
30-May-12,P1084,1060,RGILL,PY,65.25,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
6-Jul-12,P1084,1060,RGILL,PY,652.5,TS
6-Jul-12,P1084,1060,RGILL,PY,65.25,TS
6-Jul-12,P1084,1060,RGILL,PY,435,TS
6-Jul-12,P1084,1060,RGILL,PY,652.5,TS
6-Jul-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,522,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Aug-12,P1084,1060,RGILL,PY,652.5,TS
21-Aug-12,P1084,1060,RGILL,PY,65.25,TS
21-Oct-12,P1084,1060,RGILL,PY,652.5,TS
21-Oct-12,P1084,1060,RGILL,PY,65.25,TS
21-Oct-12,P1084,1060,RGILL,PY,652.5,TS
21-Oct-12,P1084,1060,RGILL,PY,65.25,TS
21-Oct-12,P1084,1060,RGILL,PY,652.5,TS
21-Oct-12,P1084,1060,RGILL,PY,65.25,TS
21-Nov-12,P1084,1060,RGILL,PY,652.5,TS
21-Nov-12,P1084,1060,RGILL,PY,65.25,TS
21-Nov-12,P1084,1060,RGILL,PY,652.5,TS
21-Nov-12,P1084,1060,RGILL,PY,65.25,TS
21-Nov-12,P1084,1060,RGILL,PY,652.5,TS
21-Nov-12,P1084,1060,RGILL,PY,65.25,TS
21-Nov-12,P1084,1060,RGILL,PY,652.5,TS
21-Nov-12,P1084,1060,RGILL,PY,65.25,TS
21-Nov-12,P1084,1060,RGILL,PY,652.5,TS
21-Nov-12,P1084,1060,RGILL,PY,65.25,TS
21-Dec-12,P1084,1060,RGILL,PY,652.5,TS
21-Dec-12,P1084,1060,RGILL,PY,65.25,TS
21-Dec-12,P1084,1060,RGILL,PY,652.5,TS
21-Dec-12,P1084,1060,RGILL,PY,65.25,TS
21-Feb-13,P1084,1060,RGILL,PY,696,TS
21-Feb-13,P1084,1060,RGILL,PY,696,TS
21-Feb-13,P1084,1060,RGILL,PY,696,TS
21-Feb-13,P1084,1060,RGILL,PY,696,TS
21-Mar-13,P1084,1060,RGILL,PY,696,TS
21-Mar-13,P1084,1060,RGILL,PY,696,TS
5-Mar-12,P1084,1060,RGILL,PY,130.5,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
6-Jul-12,P1084,1060,RGILL,PY,435,TS
21-Aug-12,P1084,1060,RGILL,PY,348,TS
21-Aug-12,P1084,1060,RGILL,PY,348,TS
21-Aug-12,P1084,1060,RGILL,PY,522,TS
21-Aug-12,P1084,1060,RGILL,PY,348,TS
21-Nov-12,P1084,1060,RGILL,PY,522,TS
21-Nov-12,P1084,1060,RGILL,PY,174,TS
21-Nov-12,P1084,1060,RGILL,PY,522,TS
21-Nov-12,P1084,1060,RGILL,PY,261,TS
21-Aug-12,P1084,1060,RGILL,PY,174,TS
21-Aug-12,P1084,1060,RGILL,PY,174,TS
28-May-12,P1084,1060,RGILL,SI,473.23,SO
28-May-12,P1084,1060,RGILL,SI,1066.12,SO
18-Jun-12,P1084,1060,RGILL,SI,955.52,SO
18-Jun-12,P1084,1060,RGILL,SI,4064.28,SO
18-Jun-12,P1084,1060,RGILL,SI,2653.8,SO
18-Jun-12,P1084,1060,RGILL,SI,1638,SO
2-Oct-12,P1084,1060,RGILL,SI,444.96,SO
2-Oct-12,P1084,1060,RGILL,SI,1569.75,SO
13-Nov-12,P1084,1060,RGILL,SI,160.38,SO
13-Mar-12,P1084,1060,RGILL,PP,172.8,PO
13-Mar-12,P1084,1060,RGILL,PP,20,PO
11-Apr-12,P1084,1060,RGILL,PP,8.59,PO
21-May-12,P1084,1060,RGILL,PP,611.1,PO
21-May-12,P1084,1060,RGILL,PP,1974.24,PO
21-May-12,P1084,1060,RGILL,PP,60,PO
22-May-12,P1084,1060,RGILL,PP,222,PO
22-May-12,P1084,1060,RGILL,PP,20,PO
28-May-12,P1084,1060,RGILL,PP,35.45,PO
29-May-12,P1084,1060,RGILL,PP,20,PO
29-May-12,P1084,1060,RGILL,PP,41.4,PO
19-Jun-12,P1084,1060,RGILL,PP,247.2,PO
19-Jun-12,P1084,1060,RGILL,PP,945,PO
19-Jun-12,P1084,1060,RGILL,PP,20,PO
20-Jun-12,P1084,1060,RGILL,PP,0,PO
20-Jun-12,P1084,1060,RGILL,PP,373.2,PO
20-Jun-12,P1084,1060,RGILL,PP,390.8,PO
20-Jun-12,P1084,1060,RGILL,PP,1096.8,PO
20-Jun-12,P1084,1060,RGILL,PP,954.4,PO
20-Jun-12,P1084,1060,RGILL,PP,2172.8,PO
20-Jun-12,P1084,1060,RGILL,PP,2883.2,PO
20-Jun-12,P1084,1060,RGILL,PP,-983.9,PO
20-Jun-12,P1084,1060,RGILL,PP,125,PO
23-Jul-12,P1084,1060,RGILL,PP,23.55,PO
23-Jul-12,P1084,1060,RGILL,PP,6.82,PO
2-Oct-12,P1084,1060,RGILL,PP,190,PO
4-Oct-12,P1084,1060,RGILL,PP,247.2,PO
4-Oct-12,P1084,1060,RGILL,PP,20,PO
5-Oct-12,P1084,1060,RGILL,PP,700,PO
5-Oct-12,P1084,1060,RGILL,PP,150,PO
5-Oct-12,P1084,1060,RGILL,PP,30,PO
23-Nov-12,P1084,1060,RGILL,PP,88.8,PO
23-Nov-12,P1084,1060,RGILL,PP,13.8,PO
23-Nov-12,P1084,1060,RGILL,PP,123.6,PO
23-Nov-12,P1084,1060,RGILL,PP,20,PO
6-Dec-12,P1084,1060,RGILL,PP,70,PO
5-Mar-12,P1084,1060,RGILL,PY,130.5,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
6-Jul-12,P1084,1060,RGILL,PY,652.5,TS
6-Jul-12,P1084,1060,RGILL,PY,65.25,TS
17-Mar-12,P1084,1060,RGILL,CI,10354.47,PO
27-Apr-12,P1084,1060,RGILL,CI,34514.9,PO
18-May-12,P1084,1060,RGILL,CI,34514.9,PO
20-Jul-12,P1084,1060,RGILL,CI,20000,PO
17-Aug-12,P1084,1060,RGILL,CI,17257.45,PO
17-Sep-12,P1084,1060,RGILL,CI,10354.47,PO
15-Oct-12,P1084,1060,RGILL,CI,13021,PO
15-Oct-12,P1084,1060,RGILL,CI,-6000,PO
15-Oct-12,P1084,1060,RGILL,CI,2254,PO
15-Oct-12,P1084,1060,RGILL,CI,2223,PO
15-Oct-12,P1084,1060,RGILL,CI,1170,PO
15-Oct-12,P1084,1060,RGILL,CI,1564,PO
15-Oct-12,P1084,1060,RGILL,CI,18938.3,PO
7-Mar-13,P1084,1060,RGILL,CI,638.27,PO
20-Mar-13,P1084,1060,RGILL,CI,10500,PO
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
5-Mar-12,P1084,1060,RGILL,PY,87,TS
5-Mar-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,130.5,TS
30-May-12,P1084,1060,RGILL,PY,348,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,174,TS
30-May-12,P1084,1060,RGILL,PY,217.5,TS
21-Aug-12,P1084,1060,RGILL,PY,174,TS
21-Aug-12,P1084,1060,RGILL,PY,174,TS
21-Mar-13,P1084,1060,RGILL,PY,260,TS
15-Oct-12,P1084,1060,RGILL,CI,5599,PO
31-Jan-13,P1084,1060,RGILL,JE,11470.2,GJ
30-May-12,P1086,1060,BRATCLIFFE,PY,227.5,TS
31-Oct-12,P1086,1060,BRATCLIFFE,CI,3500,PO
30-May-12,P1086,1060,BRATCLIFFE,PY,316,TS
30-May-12,P1086,1060,BRATCLIFFE,PY,79,TS
30-May-12,P1086,1060,BRATCLIFFE,PY,592.5,TS
30-May-12,P1086,1060,BRATCLIFFE,PY,59.25,TS
16-Mar-12,P1087,1030,RTHOMAS,IN,-11000,SO
12-Apr-12,P1087,1030,RTHOMAS,IN,-10930,SO
5-Mar-12,P1087,1030,RTHOMAS,PY,261,TS
30-May-12,P1087,1030,RTHOMAS,PY,325,TS
30-May-12,P1087,1030,RTHOMAS,PY,652.5,TS
30-May-12,P1087,1030,RTHOMAS,PY,174,TS
30-May-12,P1087,1030,RTHOMAS,PY,522,TS
30-May-12,P1087,1030,RTHOMAS,PY,348,TS
30-May-12,P1087,1030,RTHOMAS,PY,348,TS
30-May-12,P1087,1030,RTHOMAS,PY,79,TS
30-May-12,P1087,1030,RTHOMAS,PY,174,TS
30-May-12,P1087,1030,RTHOMAS,PY,237,TS
30-May-12,P1087,1030,RTHOMAS,PY,316,TS
30-May-12,P1087,1030,RTHOMAS,PY,316,TS
30-May-12,P1087,1030,RTHOMAS,PY,652.5,TS
30-May-12,P1087,1030,RTHOMAS,PY,65.25,TS
30-May-12,P1087,1030,RTHOMAS,PY,158,TS
30-May-12,P1087,1030,RTHOMAS,PY,261,TS
30-May-12,P1087,1030,RTHOMAS,PY,158,TS
30-May-12,P1087,1030,RTHOMAS,PY,87,TS
30-May-12,P1087,1030,RTHOMAS,PY,261,TS
6-Jul-12,P1087,1030,RTHOMAS,PY,174,TS
6-Jul-12,P1087,1030,RTHOMAS,PY,652.5,TS
6-Jul-12,P1087,1030,RTHOMAS,PY,65.25,TS
21-Aug-12,P1087,1030,RTHOMAS,PY,174,TS
21-Aug-12,P1087,1030,RTHOMAS,PY,435,TS
21-Aug-12,P1087,1030,RTHOMAS,PY,118.5,TS
21-Aug-12,P1087,1030,RTHOMAS,PY,237,TS
21-Sep-12,P1087,1030,RTHOMAS,PY,158,TS
21-Sep-12,P1087,1030,RTHOMAS,PY,316,TS
21-Sep-12,P1087,1030,RTHOMAS,PY,79,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,652.5,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,65.25,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,652.5,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,65.25,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,652.5,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,65.25,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,652.5,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,65.25,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,652.5,TS
21-Dec-12,P1087,1030,RTHOMAS,PY,65.25,TS
21-Mar-13,P1087,1030,RTHOMAS,PY,195,TS
30-May-12,P1087,1030,RTHOMAS,PY,174,TS
21-Aug-12,P1087,1030,RTHOMAS,PY,79,TS
30-May-12,P1087,1030,RTHOMAS,PY,261,TS
30-May-12,P1087,1030,RTHOMAS,PY,87,TS
30-May-12,P1087,1030,RTHOMAS,PY,43.5,TS
5-Apr-12,P1087,1030,RTHOMAS,SI,1.75,SO
5-Apr-12,P1087,1030,RTHOMAS,SI,3.86,SO
30-Apr-12,P1087,1030,RTHOMAS,PP,8.08,PO
18-May-12,P1087,1030,RTHOMAS,PP,222,PO
18-May-12,P1087,1030,RTHOMAS,PP,20,PO
10-Apr-12,P1087,1030,RTHOMAS,CI,3659.09,PO
27-Apr-12,P1087,1030,RTHOMAS,CI,1829.54,PO
5-Mar-12,P1087,1030,RTHOMAS,PY,174,TS
30-May-12,P1087,1030,RTHOMAS,PY,348,TS
6-Jul-12,P1087,1030,RTHOMAS,PY,174,TS
6-Jul-12,P1087,1030,RTHOMAS,PY,174,TS
6-Jul-12,P1087,1030,RTHOMAS,PY,348,TS
21-Aug-12,P1087,1030,RTHOMAS,PY,87,TS
18-May-12,P1088,1060,CWATTS,IN,-9800,SO
17-Jul-12,P1088,1060,CWATTS,IN,-12500,SO
17-Jul-12,P1088,1060,CWATTS,IN,-864,SO
17-Jul-12,P1088,1060,CWATTS,IN,-762,SO
17-Jul-12,P1088,1060,CWATTS,IN,-1800,SO
15-Aug-12,P1088,1060,CWATTS,IN,-1566,SO
14-Dec-12,P1088,1060,CWATTS,IN,-15087.5,SO
4-Mar-13,P1088,1060,CWATTS,IN,3506.32,SO
27-Nov-12,P1088,1060,CWATTS,PP,6.55,PO
5-Mar-12,P1088,1060,CWATTS,PY,174,TS
5-Mar-12,P1088,1060,CWATTS,PY,174,TS
6-Jul-12,P1088,1060,CWATTS,PY,652.5,TS
6-Jul-12,P1088,1060,CWATTS,PY,65.25,TS
21-Aug-12,P1088,1060,CWATTS,PY,652.5,TS
21-Aug-12,P1088,1060,CWATTS,PY,65.25,TS
21-Dec-12,P1088,1060,CWATTS,PY,652.5,TS
21-Dec-12,P1088,1060,CWATTS,PY,65.25,TS
21-Dec-12,P1088,1060,CWATTS,PY,348,TS
23-Jan-13,P1088,1060,CWATTS,PY,118.5,TS
5-Mar-12,P1088,1060,CWATTS,PY,87,TS
5-Mar-12,P1088,1060,CWATTS,PY,174,TS
21-Nov-12,P1088,1060,CWATTS,PY,652.5,TS
21-Nov-12,P1088,1060,CWATTS,PY,65.25,TS
21-Dec-12,P1088,1060,CWATTS,PY,652.5,TS
21-Dec-12,P1088,1060,CWATTS,PY,65.25,TS
21-Feb-13,P1088,1060,CWATTS,PY,696,TS
11-May-12,P1088,1060,CWATTS,PP,1315.8,PO
11-May-12,P1088,1060,CWATTS,PP,-131.58,PO
11-May-12,P1088,1060,CWATTS,PP,35,PO
18-May-12,P1088,1060,CWATTS,CI,3489.5,PO
20-Jul-12,P1088,1060,CWATTS,CI,5000,PO
5-Dec-12,P1088,1060,CWATTS,CI,3025.85,PO
30-May-12,P1088,1060,CWATTS,PY,87,TS
18-Dec-12,P1087CV1,1030,RTHOMAS,IN,-1056,SO
19-Mar-12,P1090,1060,RGILL,IN,-40000,SO
17-Apr-12,P1090,1060,RGILL,IN,-6500,SO
18-May-12,P1090,1060,RGILL,IN,-17500,SO
17-Jul-12,P1090,1060,RGILL,IN,-42300,SO
15-Aug-12,P1090,1060,RGILL,IN,-119000,SO
17-Sep-12,P1090,1060,RGILL,IN,-45600,SO
15-Oct-12,P1090,1060,RGILL,IN,-43500,SO
16-Nov-12,P1090,1060,RGILL,IN,-47500,SO
26-Nov-12,P1090,1060,RGILL,IN,-35315.5,SO
14-Dec-12,P1090,1060,RGILL,IN,-91224,SO
15-Jan-13,P1090,1060,RGILL,IN,-101549.73,SO
15-Feb-13,P1090,1060,RGILL,IN,-5960,SO
18-Dec-12,P1090,1060,RGILL,PP,38,PO
18-Dec-12,P1090,1060,RGILL,PP,45,PO
18-Dec-12,P1090,1060,RGILL,PP,77,PO
4-Apr-12,P1090,1060,RGILL,PP,52.55,PO
18-Jun-12,P1090,1060,RGILL,PP,180.5,PO
18-Jun-12,P1090,1060,RGILL,PP,34.3,PO
4-Jul-12,P1090,1060,RGILL,PP,782.6,PO
4-Jul-12,P1090,1060,RGILL,PP,153.1,PO
9-Jul-12,P1090,1060,RGILL,PP,425.36,PO
28-Sep-12,P1090,1060,RGILL,PP,66.81,PO
9-Oct-12,P1090,1060,RGILL,PP,127.27,PO
9-Oct-12,P1090,1060,RGILL,CI,744.86,CV
9-Oct-12,P1090,1060,RGILL,CI,744.86,CV
22-Jan-13,P1090,1060,RGILL,PP,276.14,PO
22-Jan-13,P1090,1060,RGILL,PP,338.86,PO
22-Jan-13,P1090,1060,RGILL,PP,398.32,PO
22-Jan-13,P1090,1060,RGILL,PP,687.27,PO
22-Jan-13,P1090,1060,RGILL,PP,714.08,PO
22-Jan-13,P1090,1060,RGILL,PP,470,PO
22-Feb-13,P1090,1060,RGILL,PP,320.66,PO
9-Oct-12,P1090,1060,RGILL,CI,659.09,CV
9-Oct-12,P1090,1060,RGILL,CI,667.27,CV
9-Oct-12,P1090,1060,RGILL,CI,245.91,CV
19-Oct-12,P1090,1060,RGILL,CI,76.36,CV
26-Jun-12,P1090,1060,RGILL,PP,50,PO
26-Jun-12,P1090,1060,RGILL,PP,45,PO
26-Jun-12,P1090,1060,RGILL,PP,40,PO
26-Jun-12,P1090,1060,RGILL,PP,30,PO
26-Jun-12,P1090,1060,RGILL,PP,30,PO
26-Jun-12,P1090,1060,RGILL,PP,30,PO
26-Jun-12,P1090,1060,RGILL,PP,30,PO
18-Dec-12,P1090,1060,RGILL,PP,50,PO
18-Dec-12,P1090,1060,RGILL,PP,45,PO
18-Dec-12,P1090,1060,RGILL,PP,40,PO
18-Dec-12,P1090,1060,RGILL,PP,30,PO
18-Dec-12,P1090,1060,RGILL,PP,30,PO
15-Jan-13,P1090,1060,RGILL,PP,50,PO
15-Jan-13,P1090,1060,RGILL,PP,45,PO
15-Jan-13,P1090,1060,RGILL,PP,40,PO
15-Jan-13,P1090,1060,RGILL,PP,30,PO
19-Oct-12,P1090,1060,RGILL,CI,314.54,CV
31-May-12,P1090,1060,RGILL,PP,7,PO
10-Jul-12,P1090,1060,RGILL,PP,2.73,PO
10-Jul-12,P1090,1060,RGILL,PP,3.73,PO
16-Jul-12,P1090,1060,RGILL,PP,5.55,PO
28-Aug-12,P1090,1060,RGILL,PP,3.64,PO
13-Nov-12,P1090,1060,RGILL,PP,4.5,PO
13-Nov-12,P1090,1060,RGILL,PP,4.5,PO
13-Nov-12,P1090,1060,RGILL,PP,6,PO
18-Dec-12,P1090,1060,RGILL,PP,4.5,PO
18-Dec-12,P1090,1060,RGILL,PP,6,PO
18-Dec-12,P1090,1060,RGILL,PP,3,PO
18-Dec-12,P1090,1060,RGILL,PP,3,PO
18-Dec-12,P1090,1060,RGILL,PP,4.5,PO
18-Dec-12,P1090,1060,RGILL,PP,64.91,PO
